id,code,name,external_id,normal_balance_type,eventually_consistent,is_account_set,velocity_context_values,status,created_at
01a07757-9326-7163-8c83-7fa1ca5d706c,LOCKCEIL-01a07757932671638c837fb266747026-627,lock ceiling 627,,credit,f,f,"{""id"": ""01a07757-9326-7163-8c83-7fa1ca5d706c"", ""name"": ""lock ceiling 627"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9326-7163-8c83-7fcba840ac77,LOCKCEIL-01a07757932671638c837fd0a1ffd8ff-628,lock ceiling 628,,credit,f,f,"{""id"": ""01a07757-9326-7163-8c83-7fcba840ac77"", ""name"": ""lock ceiling 628"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-9326-7163-8c83-7fe923a2ba23,LOCKCEIL-01a07757932d7a30ad586cf6b3225567-629,lock ceiling 629,,credit,f,f,"{""id"": ""01a07757-9326-7163-8c83-7fe923a2ba23"", ""name"": ""lock ceiling 629"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932d-7a30-ad58-6d0815876ea0,LOCKCEIL-01a07757932d7a30ad586d1d9a8560c4-630,lock ceiling 630,,credit,f,f,"{""id"": ""01a07757-932d-7a30-ad58-6d0815876ea0"", ""name"": ""lock ceiling 630"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932d-7a30-ad58-6d21b0a6b959,LOCKCEIL-01a07757932d7a30ad586d3742def6b9-631,lock ceiling 631,,credit,f,f,"{""id"": ""01a07757-932d-7a30-ad58-6d21b0a6b959"", ""name"": ""lock ceiling 631"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932d-7a30-ad58-6d4723d2e6f6,LOCKCEIL-01a07757932d7a30ad586d5d4e4941bb-632,lock ceiling 632,,credit,f,f,"{""id"": ""01a07757-932d-7a30-ad58-6d4723d2e6f6"", ""name"": ""lock ceiling 632"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932d-7a30-ad58-6d605d576093,LOCKCEIL-01a07757932d7a30ad586d7ceeb41b91-633,lock ceiling 633,,credit,f,f,"{""id"": ""01a07757-932d-7a30-ad58-6d605d576093"", ""name"": ""lock ceiling 633"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932d-7a30-ad58-6d84993b23aa,LOCKCEIL-01a07757932d7a30ad586d925a574f7c-634,lock ceiling 634,,credit,f,f,"{""id"": ""01a07757-932d-7a30-ad58-6d84993b23aa"", ""name"": ""lock ceiling 634"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932d-7a30-ad58-6da8a34ee3cd,LOCKCEIL-01a07757932d7a30ad586dbd17c06f5f-635,lock ceiling 635,,credit,f,f,"{""id"": ""01a07757-932d-7a30-ad58-6da8a34ee3cd"", ""name"": ""lock ceiling 635"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932d-7a30-ad58-6dc820330dc4,LOCKCEIL-01a07757932d7a30ad586dd14b9561a5-636,lock ceiling 636,,credit,f,f,"{""id"": ""01a07757-932d-7a30-ad58-6dc820330dc4"", ""name"": ""lock ceiling 636"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932d-7a30-ad58-6de913a1d005,LOCKCEIL-01a07757932d7a30ad586dfae33b1841-637,lock ceiling 637,,credit,f,f,"{""id"": ""01a07757-932d-7a30-ad58-6de913a1d005"", ""name"": ""lock ceiling 637"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932d-7a30-ad58-6e0f9d613be6,LOCKCEIL-01a07757932d7a30ad586e1eeb6c9b76-638,lock ceiling 638,,credit,f,f,"{""id"": ""01a07757-932d-7a30-ad58-6e0f9d613be6"", ""name"": ""lock ceiling 638"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932d-7a30-ad58-6e272b82c40d,LOCKCEIL-01a07757932d7a30ad586e36b02bb73a-639,lock ceiling 639,,credit,f,f,"{""id"": ""01a07757-932d-7a30-ad58-6e272b82c40d"", ""name"": ""lock ceiling 639"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932d-7a30-ad58-6e4340000120,LOCKCEIL-01a07757932d7a30ad586e51629f1789-640,lock ceiling 640,,credit,f,f,"{""id"": ""01a07757-932d-7a30-ad58-6e4340000120"", ""name"": ""lock ceiling 640"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932d-7a30-ad58-6e66174ffc1d,LOCKCEIL-01a07757932d7a30ad586e7e0672c877-641,lock ceiling 641,,credit,f,f,"{""id"": ""01a07757-932d-7a30-ad58-6e66174ffc1d"", ""name"": ""lock ceiling 641"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932d-7a30-ad58-6e87b7008020,LOCKCEIL-01a07757932d7a30ad586e9a022d0753-642,lock ceiling 642,,credit,f,f,"{""id"": ""01a07757-932d-7a30-ad58-6e87b7008020"", ""name"": ""lock ceiling 642"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932d-7a30-ad58-6ea4032354bb,LOCKCEIL-01a07757932d7a30ad586eb0fcd0cd04-643,lock ceiling 643,,credit,f,f,"{""id"": ""01a07757-932d-7a30-ad58-6ea4032354bb"", ""name"": ""lock ceiling 643"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932d-7a30-ad58-6ec0dd44cb5a,LOCKCEIL-01a07757932d7a30ad586ed0c3351bd2-644,lock ceiling 644,,credit,f,f,"{""id"": ""01a07757-932d-7a30-ad58-6ec0dd44cb5a"", ""name"": ""lock ceiling 644"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932d-7a30-ad58-6eef576abccc,LOCKCEIL-01a07757932d7a30ad586ef3a12edfc8-645,lock ceiling 645,,credit,f,f,"{""id"": ""01a07757-932d-7a30-ad58-6eef576abccc"", ""name"": ""lock ceiling 645"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932d-7a30-ad58-6f0988c793ed,LOCKCEIL-01a07757932d7a30ad586f127a190c6b-646,lock ceiling 646,,credit,f,f,"{""id"": ""01a07757-932d-7a30-ad58-6f0988c793ed"", ""name"": ""lock ceiling 646"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932d-7a30-ad58-6f2b02ae5059,LOCKCEIL-01a07757932d7a30ad586f3e2571a0d8-647,lock ceiling 647,,credit,f,f,"{""id"": ""01a07757-932d-7a30-ad58-6f2b02ae5059"", ""name"": ""lock ceiling 647"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932d-7a30-ad58-6f4fa49e6797,LOCKCEIL-01a07757932d7a30ad586f5cd1e0d0a2-648,lock ceiling 648,,credit,f,f,"{""id"": ""01a07757-932d-7a30-ad58-6f4fa49e6797"", ""name"": ""lock ceiling 648"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932d-7a30-ad58-6f6f7c3cef42,LOCKCEIL-01a07757932d7a30ad586f7a95bd9752-649,lock ceiling 649,,credit,f,f,"{""id"": ""01a07757-932d-7a30-ad58-6f6f7c3cef42"", ""name"": ""lock ceiling 649"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932d-7a30-ad58-6f87fec7b706,LOCKCEIL-01a07757932d7a30ad586f97a2a1f92a-650,lock ceiling 650,,credit,f,f,"{""id"": ""01a07757-932d-7a30-ad58-6f87fec7b706"", ""name"": ""lock ceiling 650"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932d-7a30-ad58-6fa7fe5d6451,LOCKCEIL-01a07757932d7a30ad586fb40850b724-651,lock ceiling 651,,credit,f,f,"{""id"": ""01a07757-932d-7a30-ad58-6fa7fe5d6451"", ""name"": ""lock ceiling 651"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932d-7a30-ad58-6fc18e2a3db3,LOCKCEIL-01a07757932d7a30ad586fde1f11f981-652,lock ceiling 652,,credit,f,f,"{""id"": ""01a07757-932d-7a30-ad58-6fc18e2a3db3"", ""name"": ""lock ceiling 652"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932d-7a30-ad58-6fe2e767cb37,LOCKCEIL-01a07757932d7a30ad586fffbd644704-653,lock ceiling 653,,credit,f,f,"{""id"": ""01a07757-932d-7a30-ad58-6fe2e767cb37"", ""name"": ""lock ceiling 653"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932d-7a30-ad58-70064f8da022,LOCKCEIL-01a07757932d7a30ad5870128c2c9c66-654,lock ceiling 654,,credit,f,f,"{""id"": ""01a07757-932d-7a30-ad58-70064f8da022"", ""name"": ""lock ceiling 654"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932d-7a30-ad58-702a3ef1879e,LOCKCEIL-01a07757932d7a30ad5870389f5e3ce1-655,lock ceiling 655,,credit,f,f,"{""id"": ""01a07757-932d-7a30-ad58-702a3ef1879e"", ""name"": ""lock ceiling 655"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932d-7a30-ad58-704c31f9ce4c,LOCKCEIL-01a07757932d7a30ad5870519c13409f-656,lock ceiling 656,,credit,f,f,"{""id"": ""01a07757-932d-7a30-ad58-704c31f9ce4c"", ""name"": ""lock ceiling 656"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932d-7a30-ad58-7060189fb53e,LOCKCEIL-01a07757932d7a30ad5870724e88916c-657,lock ceiling 657,,credit,f,f,"{""id"": ""01a07757-932d-7a30-ad58-7060189fb53e"", ""name"": ""lock ceiling 657"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932d-7a30-ad58-708ac113247a,LOCKCEIL-01a07757932d7a30ad58709e138c242d-658,lock ceiling 658,,credit,f,f,"{""id"": ""01a07757-932d-7a30-ad58-708ac113247a"", ""name"": ""lock ceiling 658"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932d-7a30-ad58-70a4e823b933,LOCKCEIL-01a07757932d7a30ad5870b1d94e6e30-659,lock ceiling 659,,credit,f,f,"{""id"": ""01a07757-932d-7a30-ad58-70a4e823b933"", ""name"": ""lock ceiling 659"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932d-7a30-ad58-70cd2d942f39,LOCKCEIL-01a07757932d7a30ad5870d1d35b8695-660,lock ceiling 660,,credit,f,f,"{""id"": ""01a07757-932d-7a30-ad58-70cd2d942f39"", ""name"": ""lock ceiling 660"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932d-7a30-ad58-70e3a76c360c,LOCKCEIL-01a07757932d7a30ad5870fbfdab9d39-661,lock ceiling 661,,credit,f,f,"{""id"": ""01a07757-932d-7a30-ad58-70e3a76c360c"", ""name"": ""lock ceiling 661"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932d-7a30-ad58-7109207bbb75,LOCKCEIL-01a07757932d7a30ad587115cd7ba933-662,lock ceiling 662,,credit,f,f,"{""id"": ""01a07757-932d-7a30-ad58-7109207bbb75"", ""name"": ""lock ceiling 662"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932d-7a30-ad58-71260c97f3e4,LOCKCEIL-01a07757932d7a30ad58713d8d7367e2-663,lock ceiling 663,,credit,f,f,"{""id"": ""01a07757-932d-7a30-ad58-71260c97f3e4"", ""name"": ""lock ceiling 663"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932d-7a30-ad58-71471dc1f8fb,LOCKCEIL-01a07757932d7a30ad58715105ebd67d-664,lock ceiling 664,,credit,f,f,"{""id"": ""01a07757-932d-7a30-ad58-71471dc1f8fb"", ""name"": ""lock ceiling 664"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932d-7a30-ad58-716af7b40a89,LOCKCEIL-01a07757932d7a30ad58717a79712d33-665,lock ceiling 665,,credit,f,f,"{""id"": ""01a07757-932d-7a30-ad58-716af7b40a89"", ""name"": ""lock ceiling 665"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932d-7a30-ad58-71828cee862b,LOCKCEIL-01a07757932d7a30ad58719ed53e94cb-666,lock ceiling 666,,credit,f,f,"{""id"": ""01a07757-932d-7a30-ad58-71828cee862b"", ""name"": ""lock ceiling 666"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932d-7a30-ad58-71abe0d95927,LOCKCEIL-01a07757932d7a30ad5871b95f06c104-667,lock ceiling 667,,credit,f,f,"{""id"": ""01a07757-932d-7a30-ad58-71abe0d95927"", ""name"": ""lock ceiling 667"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932d-7a30-ad58-71c43dc4ab0b,LOCKCEIL-01a07757932d7a30ad5871d5389a1a4b-668,lock ceiling 668,,credit,f,f,"{""id"": ""01a07757-932d-7a30-ad58-71c43dc4ab0b"", ""name"": ""lock ceiling 668"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932d-7a30-ad58-71eb74f736fe,LOCKCEIL-01a07757932d7a30ad5871f7833d83f7-669,lock ceiling 669,,credit,f,f,"{""id"": ""01a07757-932d-7a30-ad58-71eb74f736fe"", ""name"": ""lock ceiling 669"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932d-7a30-ad58-720c1a2f1027,LOCKCEIL-01a07757932d7a30ad587219205a9468-670,lock ceiling 670,,credit,f,f,"{""id"": ""01a07757-932d-7a30-ad58-720c1a2f1027"", ""name"": ""lock ceiling 670"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932d-7a30-ad58-722fff954d01,LOCKCEIL-01a07757932d7a30ad58723012781a06-671,lock ceiling 671,,credit,f,f,"{""id"": ""01a07757-932d-7a30-ad58-722fff954d01"", ""name"": ""lock ceiling 671"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932d-7a30-ad58-7243a8544e3f,LOCKCEIL-01a07757932d7a30ad5872562d1c9b29-672,lock ceiling 672,,credit,f,f,"{""id"": ""01a07757-932d-7a30-ad58-7243a8544e3f"", ""name"": ""lock ceiling 672"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932d-7a30-ad58-726b6f345c23,LOCKCEIL-01a07757932d7a30ad5872715c3dca13-673,lock ceiling 673,,credit,f,f,"{""id"": ""01a07757-932d-7a30-ad58-726b6f345c23"", ""name"": ""lock ceiling 673"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932d-7a30-ad58-728e3381b5e0,LOCKCEIL-01a07757932d7a30ad58729bda783f1d-674,lock ceiling 674,,credit,f,f,"{""id"": ""01a07757-932d-7a30-ad58-728e3381b5e0"", ""name"": ""lock ceiling 674"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932d-7a30-ad58-72a50783bee6,LOCKCEIL-01a07757932d7a30ad5872b2045bb4b6-675,lock ceiling 675,,credit,f,f,"{""id"": ""01a07757-932d-7a30-ad58-72a50783bee6"", ""name"": ""lock ceiling 675"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932d-7a30-ad58-72c71f58f127,LOCKCEIL-01a07757932d7a30ad5872d0f09cceb3-676,lock ceiling 676,,credit,f,f,"{""id"": ""01a07757-932d-7a30-ad58-72c71f58f127"", ""name"": ""lock ceiling 676"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932d-7a30-ad58-72e9ef74578d,LOCKCEIL-01a07757932d7a30ad5872f8e7c93c6e-677,lock ceiling 677,,credit,f,f,"{""id"": ""01a07757-932d-7a30-ad58-72e9ef74578d"", ""name"": ""lock ceiling 677"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932d-7a30-ad58-73029189717a,LOCKCEIL-01a07757932e71e2a31e2de09e8cdd19-678,lock ceiling 678,,credit,f,f,"{""id"": ""01a07757-932d-7a30-ad58-73029189717a"", ""name"": ""lock ceiling 678"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932e-71e2-a31e-2df62caad6cd,LOCKCEIL-01a07757932e71e2a31e2e0a831c2981-679,lock ceiling 679,,credit,f,f,"{""id"": ""01a07757-932e-71e2-a31e-2df62caad6cd"", ""name"": ""lock ceiling 679"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932e-71e2-a31e-2e1c7373ab6b,LOCKCEIL-01a07757932e71e2a31e2e2511ca37f5-680,lock ceiling 680,,credit,f,f,"{""id"": ""01a07757-932e-71e2-a31e-2e1c7373ab6b"", ""name"": ""lock ceiling 680"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932e-71e2-a31e-2e3a80fb5a7d,LOCKCEIL-01a07757932e71e2a31e2e4bb7fe52f7-681,lock ceiling 681,,credit,f,f,"{""id"": ""01a07757-932e-71e2-a31e-2e3a80fb5a7d"", ""name"": ""lock ceiling 681"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932e-71e2-a31e-2e5ad8fa96d0,LOCKCEIL-01a07757932e71e2a31e2e6ab7ec5e94-682,lock ceiling 682,,credit,f,f,"{""id"": ""01a07757-932e-71e2-a31e-2e5ad8fa96d0"", ""name"": ""lock ceiling 682"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932e-71e2-a31e-2e7c69101789,LOCKCEIL-01a07757932e71e2a31e2e817d741d35-683,lock ceiling 683,,credit,f,f,"{""id"": ""01a07757-932e-71e2-a31e-2e7c69101789"", ""name"": ""lock ceiling 683"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932e-71e2-a31e-2e9c498d50a9,LOCKCEIL-01a07757932e71e2a31e2ea7276cdaaf-684,lock ceiling 684,,credit,f,f,"{""id"": ""01a07757-932e-71e2-a31e-2e9c498d50a9"", ""name"": ""lock ceiling 684"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932e-71e2-a31e-2ebf17fca133,LOCKCEIL-01a07757932e71e2a31e2ec9bf6ce27e-685,lock ceiling 685,,credit,f,f,"{""id"": ""01a07757-932e-71e2-a31e-2ebf17fca133"", ""name"": ""lock ceiling 685"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932e-71e2-a31e-2ed89815f09b,LOCKCEIL-01a07757932e71e2a31e2eef2a828dfb-686,lock ceiling 686,,credit,f,f,"{""id"": ""01a07757-932e-71e2-a31e-2ed89815f09b"", ""name"": ""lock ceiling 686"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932e-71e2-a31e-2ef40ded3c41,LOCKCEIL-01a07757932e71e2a31e2f08b2f23b62-687,lock ceiling 687,,credit,f,f,"{""id"": ""01a07757-932e-71e2-a31e-2ef40ded3c41"", ""name"": ""lock ceiling 687"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932e-71e2-a31e-2f1dbe114170,LOCKCEIL-01a07757932e71e2a31e2f2ba5f0f13c-688,lock ceiling 688,,credit,f,f,"{""id"": ""01a07757-932e-71e2-a31e-2f1dbe114170"", ""name"": ""lock ceiling 688"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932e-71e2-a31e-2f347e50786c,LOCKCEIL-01a07757932e71e2a31e2f4a75ab64e2-689,lock ceiling 689,,credit,f,f,"{""id"": ""01a07757-932e-71e2-a31e-2f347e50786c"", ""name"": ""lock ceiling 689"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932e-71e2-a31e-2f56c44331b4,LOCKCEIL-01a07757932e71e2a31e2f6970f77ca9-690,lock ceiling 690,,credit,f,f,"{""id"": ""01a07757-932e-71e2-a31e-2f56c44331b4"", ""name"": ""lock ceiling 690"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932e-71e2-a31e-2f7a9cc29db0,LOCKCEIL-01a07757932e71e2a31e2f8d5789460d-691,lock ceiling 691,,credit,f,f,"{""id"": ""01a07757-932e-71e2-a31e-2f7a9cc29db0"", ""name"": ""lock ceiling 691"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932e-71e2-a31e-2f9f8a919e6a,LOCKCEIL-01a07757932e71e2a31e2fa385a12acd-692,lock ceiling 692,,credit,f,f,"{""id"": ""01a07757-932e-71e2-a31e-2f9f8a919e6a"", ""name"": ""lock ceiling 692"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932e-71e2-a31e-2fb67027c561,LOCKCEIL-01a07757932e71e2a31e2fc7e209e134-693,lock ceiling 693,,credit,f,f,"{""id"": ""01a07757-932e-71e2-a31e-2fb67027c561"", ""name"": ""lock ceiling 693"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932e-71e2-a31e-2fd2f7a850b3,LOCKCEIL-01a07757932e71e2a31e2fed0f4da0a8-694,lock ceiling 694,,credit,f,f,"{""id"": ""01a07757-932e-71e2-a31e-2fd2f7a850b3"", ""name"": ""lock ceiling 694"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932e-71e2-a31e-2ff7561d8286,LOCKCEIL-01a07757932e71e2a31e300f9da16cc8-695,lock ceiling 695,,credit,f,f,"{""id"": ""01a07757-932e-71e2-a31e-2ff7561d8286"", ""name"": ""lock ceiling 695"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932e-71e2-a31e-30112a5235bf,LOCKCEIL-01a07757932e71e2a31e3027447dfc06-696,lock ceiling 696,,credit,f,f,"{""id"": ""01a07757-932e-71e2-a31e-30112a5235bf"", ""name"": ""lock ceiling 696"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932e-71e2-a31e-303f14b63a8b,LOCKCEIL-01a07757932e71e2a31e3047016122b1-697,lock ceiling 697,,credit,f,f,"{""id"": ""01a07757-932e-71e2-a31e-303f14b63a8b"", ""name"": ""lock ceiling 697"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932e-71e2-a31e-305f1c7f67d3,LOCKCEIL-01a07757932e71e2a31e306ae2084c67-698,lock ceiling 698,,credit,f,f,"{""id"": ""01a07757-932e-71e2-a31e-305f1c7f67d3"", ""name"": ""lock ceiling 698"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932e-71e2-a31e-307b68815349,LOCKCEIL-01a07757932e71e2a31e3081503edc93-699,lock ceiling 699,,credit,f,f,"{""id"": ""01a07757-932e-71e2-a31e-307b68815349"", ""name"": ""lock ceiling 699"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932e-71e2-a31e-30938be8dee4,LOCKCEIL-01a07757932e71e2a31e30a766439828-700,lock ceiling 700,,credit,f,f,"{""id"": ""01a07757-932e-71e2-a31e-30938be8dee4"", ""name"": ""lock ceiling 700"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932e-71e2-a31e-30b9f3f89655,LOCKCEIL-01a07757932e71e2a31e30cb18540ca6-701,lock ceiling 701,,credit,f,f,"{""id"": ""01a07757-932e-71e2-a31e-30b9f3f89655"", ""name"": ""lock ceiling 701"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932e-71e2-a31e-30d666f790a9,LOCKCEIL-01a07757932e71e2a31e30ed5339bcb9-702,lock ceiling 702,,credit,f,f,"{""id"": ""01a07757-932e-71e2-a31e-30d666f790a9"", ""name"": ""lock ceiling 702"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
01a07757-932e-71e2-a31e-30f2f7516879,LOCKCEIL-01a07757932e71e2a31e31086f6274a8-703,lock ceiling 703,,credit,f,f,"{""id"": ""01a07757-932e-71e2-a31e-30f2f7516879"", ""name"": ""lock ceiling 703"", ""metadata"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}",active,2026-09-06 15:30:23.414343+00
