id,sequence,payload,tracing_context,recorded_at
f9874a52-dc8f-4af7-b237-4a35895a02f2,2887,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-a3e0-7ff2-9322-841c3e98f87f"", ""layer"": ""Settled"", ""units"": ""100"", ""version"": 1, ""currency"": ""USD"", ""metadata"": null, ""sequence"": 3, ""direction"": ""debit"", ""account_id"": ""01a07757-9d0c-7a21-91f4-6213ed06ddd5"", ""entry_type"": ""TEST_USD_DR"", ""journal_id"": ""01a07757-99b6-7ff0-bf13-83dd6ad07a1e"", ""description"": null, ""transaction_id"": ""01a07757-a3cd-72a3-b11c-389bb2a86fb5""}}",,2026-09-06 15:30:27.4078+00
f988e440-58d5-4ee7-b33a-98f8f83140f8,3732,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-a570-7122-844f-85176a22174c"", ""layer"": ""Settled"", ""units"": ""1290"", ""version"": 1, ""currency"": ""BTC"", ""metadata"": {""sender"": ""01a07757-931d-7ef2-883f-b1f0211fc21c""}, ""sequence"": 1, ""direction"": ""debit"", ""account_id"": ""01a07757-931d-7ef2-883f-b1f0211fc21c"", ""entry_type"": ""TEST_BTC_DR"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""description"": null, ""transaction_id"": ""01a07757-a536-7d53-927f-4c943a8894ee""}}",,2026-09-06 15:30:27.812062+00
f98ad7ee-6d5f-442e-b0e8-992bb8471335,4352,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-a600-7350-acfc-9e0e48d48ef4"", ""layer"": ""Pending"", ""units"": ""100"", ""version"": 1, ""currency"": ""USD"", ""metadata"": null, ""sequence"": 5, ""direction"": ""debit"", ""account_id"": ""01a07757-9326-7163-8c83-7a8f71398fb3"", ""entry_type"": ""TEST_USD_PENDING_DR"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""description"": null, ""transaction_id"": ""01a07757-a537-74a3-a019-11723d487938""}}",,2026-09-06 15:30:27.812062+00
f98f75ac-0a48-4427-a9aa-79096fad3cfe,4458,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-a7b2-7683-ae81-1fe89b841a60"", ""layer"": ""Pending"", ""units"": ""100"", ""version"": 1, ""currency"": ""USD"", ""metadata"": null, ""sequence"": 6, ""direction"": ""credit"", ""account_id"": ""01a07757-9326-7163-8c83-7e64d325d3f0"", ""entry_type"": ""TEST_USD_PENDING_CR"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""description"": null, ""transaction_id"": ""01a07757-a785-7bd1-a8ec-a851f4dc2538""}}",,2026-09-06 15:30:28.390981+00
f9988f4a-0921-4f3f-8e1d-8a2f56936d9f,3886,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-a595-74c3-adca-d4d6f30ba82d"", ""layer"": ""Settled"", ""units"": ""1290"", ""version"": 1, ""currency"": ""BTC"", ""metadata"": {""sender"": ""01a07757-931f-7852-a7a0-9e3bc7d18722""}, ""sequence"": 1, ""direction"": ""debit"", ""account_id"": ""01a07757-931f-7852-a7a0-9e3bc7d18722"", ""entry_type"": ""TEST_BTC_DR"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""description"": null, ""transaction_id"": ""01a07757-a537-74a3-a019-0d53f2ff7502""}}",,2026-09-06 15:30:27.812062+00
f9a76be3-03a4-4c1b-8a96-2b2c1fd51921,5205,"{""type"": ""transaction_created"", ""transaction"": {""id"": ""01a07757-dedf-7082-a2d8-a2d1f4edc54d"", ""version"": 1, ""metadata"": null, ""effective"": ""2026-09-06"", ""entry_ids"": [""01a07757-dee2-76f1-b0bc-c8e932b6d109"", ""01a07757-dee2-76f1-b0bc-c8fe218463d7""], ""created_at"": ""2026-09-06T15:30:42.527909Z"", ""journal_id"": ""00000000-0000-0000-0000-000000000001"", ""description"": null, ""external_id"": null, ""modified_at"": ""2026-09-06T15:30:42.527909Z"", ""correlation_id"": ""01a07757-dedf-7082-a2d8-a2d1f4edc54d"", ""tx_template_id"": ""01a07757-de90-76f3-a4d5-fcde77e25e5b""}}",,2026-09-06 15:30:42.527909+00
f9b2ef73-67d4-4c5f-960c-ae4914783245,3578,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-a320-72f0-944c-f47db9955154"", ""layer"": ""Settled"", ""units"": ""1290"", ""version"": 1, ""currency"": ""BTC"", ""metadata"": {""sender"": ""01a07757-931c-7ca1-9d6f-32e2d863eb0f""}, ""sequence"": 1, ""direction"": ""debit"", ""account_id"": ""01a07757-931c-7ca1-9d6f-32e2d863eb0f"", ""entry_type"": ""TEST_BTC_DR"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""description"": null, ""transaction_id"": ""01a07757-a224-7902-a4bd-38d853a275ee""}}",,2026-09-06 15:30:27.026135+00
f9c3e16a-caf1-41aa-93f4-1cde310893d5,44,"{""type"": ""account_set_created"", ""account_set"": {""id"": ""01a07757-00f9-7833-9c36-8329865e5199"", ""name"": ""batch-dup-child"", ""version"": 1, ""metadata"": null, ""journal_id"": ""01a07756-fdc3-7623-81c5-962bc7edf3cb"", ""description"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}}",,2026-09-06 15:29:45.725892+00
f9d8e956-da63-463a-8aa2-37ee74d23137,4718,"{""type"": ""transaction_created"", ""transaction"": {""id"": ""01a07757-a785-7bd1-a8ec-aab7dd3134bb"", ""version"": 1, ""metadata"": {""foo"": ""bar""}, ""effective"": ""2026-09-06"", ""entry_ids"": [""01a07757-a7e7-70b1-9608-0a11cebf3d52"", ""01a07757-a7e7-70b1-9608-0a20207831a5"", ""01a07757-a7e7-70b1-9608-0a388d78c5b5"", ""01a07757-a7e7-70b1-9608-0a46ea33957f"", ""01a07757-a7e8-7b61-8b42-6e14be3ddffe"", ""01a07757-a7e8-7b61-8b42-6e2d0446019d""], ""created_at"": ""2026-09-06T15:30:28.390981Z"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""description"": null, ""external_id"": null, ""modified_at"": ""2026-09-06T15:30:28.390981Z"", ""correlation_id"": ""01a07757-a785-7bd1-a8ec-aab7dd3134bb"", ""tx_template_id"": ""01a07757-920b-70c0-aaa2-cdc1b16ae111""}}",,2026-09-06 15:30:28.390981+00
f9efefb5-94fb-4cb4-970f-22b21c580854,2957,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-a492-7c93-b673-df64113ee65c"", ""layer"": ""Settled"", ""units"": ""100"", ""version"": 1, ""currency"": ""USD"", ""metadata"": null, ""sequence"": 3, ""direction"": ""debit"", ""account_id"": ""01a07757-9df2-7483-9d35-d23aae7110aa"", ""entry_type"": ""TEST_USD_DR"", ""journal_id"": ""01a07757-99b6-7ff0-bf13-83dd6ad07a1e"", ""description"": null, ""transaction_id"": ""01a07757-a48d-7e82-b81f-17cfdad4772d""}}",,2026-09-06 15:30:27.600423+00
f9f6fcf0-595e-4e15-8fce-ab919b17a830,2696,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-a12e-70b3-8cb7-7eecd9ec5905"", ""layer"": ""Settled"", ""units"": ""100"", ""version"": 1, ""currency"": ""USD"", ""metadata"": null, ""sequence"": 4, ""direction"": ""credit"", ""account_id"": ""01a07757-9dcb-76e1-8828-1f242afd1d85"", ""entry_type"": ""TEST_USD_CR"", ""journal_id"": ""01a07757-99b6-7ff0-bf13-83dd6ad07a1e"", ""description"": null, ""transaction_id"": ""01a07757-a10e-73e1-8c88-a0c489c73001""}}",,2026-09-06 15:30:26.717809+00
f9fd0eec-79d3-4bcf-8fe9-b867d950a577,5204,"{""type"": ""account_created"", ""account"": {""id"": ""01a07757-de96-7cb2-b62b-73c5d13fd5c7"", ""code"": ""Sender-01a07757-de96-7cb2-b62b-73c5d13fd5c7"", ""name"": ""Sender-01a07757-de96-7cb2-b62b-73c5d13fd5c7"", ""config"": {""is_account_set"": false, ""eventually_consistent"": false}, ""status"": ""active"", ""version"": 1, ""metadata"": null, ""description"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}}",,2026-09-06 15:30:42.518133+00
fa146af5-4139-4abe-b11c-b177db9a4935,2898,"{""type"": ""transaction_created"", ""transaction"": {""id"": ""01a07757-a3ec-7dc0-a145-f7f3e29ba0f9"", ""version"": 1, ""metadata"": {""foo"": ""bar""}, ""effective"": ""2026-09-06"", ""entry_ids"": [""01a07757-a3f1-7c00-9369-2c8e03df5170"", ""01a07757-a3f1-7c00-9369-2c989dd45211"", ""01a07757-a3f2-7762-ab46-9a683e16ea09"", ""01a07757-a3f2-7762-ab46-9a72724c982f"", ""01a07757-a3f2-7762-ab46-9a86e3f7b9eb"", ""01a07757-a3f2-7762-ab46-9a971443c94c""], ""created_at"": ""2026-09-06T15:30:27.438560Z"", ""journal_id"": ""01a07757-99b6-7ff0-bf13-83dd6ad07a1e"", ""description"": null, ""external_id"": null, ""modified_at"": ""2026-09-06T15:30:27.438560Z"", ""correlation_id"": ""01a07757-a3ec-7dc0-a145-f7f3e29ba0f9"", ""tx_template_id"": ""01a07757-99f3-7412-bb47-27981c4a4c0c""}}",,2026-09-06 15:30:27.43856+00
fa1b3cdc-e158-40f3-9bda-4c42375a1d8f,3567,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-a31c-72a3-ab66-fcbf6e1232d1"", ""layer"": ""Settled"", ""units"": ""100"", ""version"": 1, ""currency"": ""USD"", ""metadata"": null, ""sequence"": 4, ""direction"": ""credit"", ""account_id"": ""01a07757-931c-7ca1-9d6f-328948314fce"", ""entry_type"": ""TEST_USD_CR"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""description"": null, ""transaction_id"": ""01a07757-a224-7902-a4bd-38a82fb8a475""}}",,2026-09-06 15:30:27.026135+00
fa21ee3a-15ec-485b-8694-7eb927ac548a,2931,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-a448-7700-b8ba-72a6a00ea66c"", ""layer"": ""Pending"", ""units"": ""100"", ""version"": 1, ""currency"": ""USD"", ""metadata"": null, ""sequence"": 5, ""direction"": ""debit"", ""account_id"": ""01a07757-9db2-7eb2-957e-31c7c8a22794"", ""entry_type"": ""TEST_USD_PENDING_DR"", ""journal_id"": ""01a07757-99b6-7ff0-bf13-83dd6ad07a1e"", ""description"": null, ""transaction_id"": ""01a07757-a441-7281-b78d-f7d6e2f11e5a""}}",,2026-09-06 15:30:27.523955+00
fa2b07a3-0113-49b0-9b40-bd6d2f196124,2037,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-9e51-7a92-ba62-8360fb76f9ed"", ""layer"": ""Settled"", ""units"": ""100"", ""version"": 1, ""currency"": ""USD"", ""metadata"": null, ""sequence"": 3, ""direction"": ""debit"", ""account_id"": ""01a07757-930d-7133-bbb5-914b4f3c9cc7"", ""entry_type"": ""TEST_USD_DR"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""description"": null, ""transaction_id"": ""01a07757-9e1a-7242-a0e7-658547cc32f6""}}",,2026-09-06 15:30:25.94797+00
fa4aff1e-0000-4068-821a-a13a31726c87,1342,"{""type"": ""account_created"", ""account"": {""id"": ""01a07757-9326-7163-8c83-794be9076f0b"", ""code"": ""LOCKCEIL-01a07757932671638c8379500e9b31a6-576"", ""name"": ""lock ceiling 576"", ""config"": {""is_account_set"": false, ""eventually_consistent"": false}, ""status"": ""active"", ""version"": 1, ""metadata"": null, ""description"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}}",,2026-09-06 15:30:23.414343+00
fa581b02-b63c-483c-9c26-1f2bb5d94cc4,186,"{""type"": ""account_set_created"", ""account_set"": {""id"": ""01a07757-0ce5-7b80-8fbd-704d52a646f9"", ""name"": ""batch-dense-48"", ""version"": 1, ""metadata"": null, ""journal_id"": ""01a07757-079f-7931-b396-6f33eb02fcb1"", ""description"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}}",,2026-09-06 15:29:48.778647+00
fa59f951-2a35-4786-8f84-da9c749e1b3f,1632,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-9b56-7053-943c-6e49a857e818"", ""layer"": ""Settled"", ""units"": ""100"", ""version"": 1, ""currency"": ""USD"", ""metadata"": null, ""sequence"": 4, ""direction"": ""credit"", ""account_id"": ""01a07757-9633-76f3-8404-033f19608cbc"", ""entry_type"": ""TEST_USD_CR"", ""journal_id"": ""01a07757-9506-7103-9ec6-09cbefd8da74"", ""description"": null, ""transaction_id"": ""01a07757-9b3a-7760-8acc-4c89cf03172f""}}",,2026-09-06 15:30:25.215767+00
fa6af06f-7fc7-4459-b6fc-e8cc11550968,1655,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-9bc8-7220-a73e-8f43d7a82660"", ""layer"": ""Pending"", ""units"": ""100"", ""version"": 1, ""currency"": ""USD"", ""metadata"": null, ""sequence"": 6, ""direction"": ""credit"", ""account_id"": ""01a07757-9abb-7a51-835e-7dbaef6c4ca3"", ""entry_type"": ""TEST_USD_PENDING_CR"", ""journal_id"": ""01a07757-9506-7103-9ec6-09cbefd8da74"", ""description"": null, ""transaction_id"": ""01a07757-9bc1-71d3-83df-7e2b4fb75ce6""}}",,2026-09-06 15:30:25.349284+00
fa757149-eaf7-471f-86df-f5900d011d76,3541,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-a314-7d92-9185-edc731845deb"", ""layer"": ""Pending"", ""units"": ""100"", ""version"": 1, ""currency"": ""USD"", ""metadata"": null, ""sequence"": 6, ""direction"": ""credit"", ""account_id"": ""01a07757-931c-7ca1-9d6f-318153cc61df"", ""entry_type"": ""TEST_USD_PENDING_CR"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""description"": null, ""transaction_id"": ""01a07757-a224-7902-a4bd-386420a25e01""}}",,2026-09-06 15:30:27.026135+00
fa78c035-b5e4-4309-9201-77b5ad280b42,2714,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-a195-7a23-9681-a3293df7788c"", ""layer"": ""Pending"", ""units"": ""100"", ""version"": 1, ""currency"": ""USD"", ""metadata"": null, ""sequence"": 5, ""direction"": ""debit"", ""account_id"": ""01a07757-9dcb-76e1-8828-1f242afd1d85"", ""entry_type"": ""TEST_USD_PENDING_DR"", ""journal_id"": ""01a07757-99b6-7ff0-bf13-83dd6ad07a1e"", ""description"": null, ""transaction_id"": ""01a07757-a18c-7922-a134-36892a34d957""}}",,2026-09-06 15:30:26.832813+00
fa7fdd51-2959-4ee1-9859-275057b287f2,2640,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-a22b-72d1-b086-c842c40d5324"", ""layer"": ""Settled"", ""units"": ""100"", ""version"": 1, ""currency"": ""USD"", ""metadata"": null, ""sequence"": 3, ""direction"": ""debit"", ""account_id"": ""01a07757-9dcb-76e1-8828-1f242afd1d85"", ""entry_type"": ""TEST_USD_DR"", ""journal_id"": ""01a07757-99b6-7ff0-bf13-83dd6ad07a1e"", ""description"": null, ""transaction_id"": ""01a07757-a224-7902-a4bd-38eda7b86bf7""}}",,2026-09-06 15:30:26.982843+00
fa927863-bf91-44a9-a0b0-d791ceaa98cb,1354,"{""type"": ""account_created"", ""account"": {""id"": ""01a07757-9326-7163-8c83-7ac6a19f86e2"", ""code"": ""LOCKCEIL-01a07757932671638c837adca2632a0e-588"", ""name"": ""lock ceiling 588"", ""config"": {""is_account_set"": false, ""eventually_consistent"": false}, ""status"": ""active"", ""version"": 1, ""metadata"": null, ""description"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}}",,2026-09-06 15:30:23.414343+00
fa9c001f-ec1e-49ff-a58e-fced3b6c3b6b,4772,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-a7f3-7a22-a164-7267aa334746"", ""layer"": ""Pending"", ""units"": ""100"", ""version"": 1, ""currency"": ""USD"", ""metadata"": null, ""sequence"": 5, ""direction"": ""debit"", ""account_id"": ""01a07757-932e-71e2-a31e-3156d824ec4e"", ""entry_type"": ""TEST_USD_PENDING_DR"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""description"": null, ""transaction_id"": ""01a07757-a785-7bd1-a8ec-ab28b4d5c551""}}",,2026-09-06 15:30:28.390981+00
faad276a-6b82-40b8-ab7f-495c65775531,3536,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-a312-7f13-aa43-3bfe21ad4a10"", ""layer"": ""Settled"", ""units"": ""1290"", ""version"": 1, ""currency"": ""BTC"", ""metadata"": {""sender"": ""01a07757-931c-7ca1-9d6f-316f7c956a91""}, ""sequence"": 1, ""direction"": ""debit"", ""account_id"": ""01a07757-931c-7ca1-9d6f-316f7c956a91"", ""entry_type"": ""TEST_BTC_DR"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""description"": null, ""transaction_id"": ""01a07757-a224-7902-a4bd-386420a25e01""}}",,2026-09-06 15:30:27.026135+00
fab5cec6-741a-4c01-9696-e7ef9e4d94dd,4229,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-a5e5-73e0-96c0-cd01ca783935"", ""layer"": ""Settled"", ""units"": ""1290"", ""version"": 1, ""currency"": ""BTC"", ""metadata"": {""sender"": ""01a07757-9324-7242-8d26-618ac5a66d70""}, ""sequence"": 1, ""direction"": ""debit"", ""account_id"": ""01a07757-9324-7242-8d26-618ac5a66d70"", ""entry_type"": ""TEST_BTC_DR"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""description"": null, ""transaction_id"": ""01a07757-a537-74a3-a019-106b80796e45""}}",,2026-09-06 15:30:27.812062+00
fabdffca-22d6-424b-a1db-ce34727a9e4d,1859,"{""type"": ""transaction_created"", ""transaction"": {""id"": ""01a07757-9e02-7ee2-bfb8-d7db0e3ebb43"", ""version"": 1, ""metadata"": {""foo"": ""bar""}, ""effective"": ""2026-09-06"", ""entry_ids"": [""01a07757-9f38-72d2-90aa-325ab50b3d70"", ""01a07757-9f38-72d2-90aa-32627a6aa044"", ""01a07757-9f38-72d2-90aa-327b8725814e"", ""01a07757-9f39-7072-9731-50481df203c5"", ""01a07757-9f39-7072-9731-505e0d312ac6"", ""01a07757-9f39-7072-9731-506f0be38c26""], ""created_at"": ""2026-09-06T15:30:25.930137Z"", ""journal_id"": ""01a07757-99b6-7ff0-bf13-83dd6ad07a1e"", ""description"": null, ""external_id"": null, ""modified_at"": ""2026-09-06T15:30:25.930137Z"", ""correlation_id"": ""01a07757-9e02-7ee2-bfb8-d7db0e3ebb43"", ""tx_template_id"": ""01a07757-99f3-7412-bb47-27981c4a4c0c""}}",,2026-09-06 15:30:25.930137+00
fae50b2d-abb6-4af2-a700-b08f4109feb1,1656,"{""type"": ""account_created"", ""account"": {""id"": ""01a07757-9ac5-7420-9095-3f22fe6f4e43"", ""code"": ""q5al8BBtCR6rvd7HCzNnembyTBQerXYu"", ""name"": ""Test Sender Account q5al8BBtCR6rvd7HCzNnembyTBQerXYu"", ""config"": {""is_account_set"": false, ""eventually_consistent"": false}, ""status"": ""active"", ""version"": 1, ""metadata"": null, ""description"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}}",,2026-09-06 15:30:25.104281+00
fae6381f-c36e-4038-be1f-5adc07c033e5,2235,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-9e9e-7452-8c93-6ece7c279d36"", ""layer"": ""Pending"", ""units"": ""100"", ""version"": 1, ""currency"": ""USD"", ""metadata"": null, ""sequence"": 5, ""direction"": ""debit"", ""account_id"": ""01a07757-930f-7fc0-b97b-66293c2fed06"", ""entry_type"": ""TEST_USD_PENDING_DR"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""description"": null, ""transaction_id"": ""01a07757-9e1a-7242-a0e7-67447c87db18""}}",,2026-09-06 15:30:25.94797+00
fafa9456-62b6-4e18-a83f-0ccbc77092c7,1281,"{""type"": ""account_created"", ""account"": {""id"": ""01a07757-9320-7450-bf66-12b04b5b4ca8"", ""code"": ""LOCKCEIL-01a0775793207450bf6612c899914921-515"", ""name"": ""lock ceiling 515"", ""config"": {""is_account_set"": false, ""eventually_consistent"": false}, ""status"": ""active"", ""version"": 1, ""metadata"": null, ""description"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}}",,2026-09-06 15:30:23.414343+00
fb0c3858-fcde-427d-a867-e5dcf01d52e4,3888,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-a596-7982-8aee-a60068ea485e"", ""layer"": ""Settled"", ""units"": ""100"", ""version"": 1, ""currency"": ""USD"", ""metadata"": null, ""sequence"": 3, ""direction"": ""debit"", ""account_id"": ""01a07757-931f-7852-a7a0-9e3bc7d18722"", ""entry_type"": ""TEST_USD_DR"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""description"": null, ""transaction_id"": ""01a07757-a537-74a3-a019-0d53f2ff7502""}}",,2026-09-06 15:30:27.812062+00
fb27533a-0792-423d-a7d6-ba383d75afde,3407,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-a2e5-7fb0-866a-ba1ebccf65cb"", ""layer"": ""Pending"", ""units"": ""100"", ""version"": 1, ""currency"": ""USD"", ""metadata"": null, ""sequence"": 5, ""direction"": ""debit"", ""account_id"": ""01a07757-9313-7b02-923e-7d75feb40755"", ""entry_type"": ""TEST_USD_PENDING_DR"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""description"": null, ""transaction_id"": ""01a07757-a223-7961-ab24-e25e9bba837a""}}",,2026-09-06 15:30:27.026135+00
fb2d40c4-ebc9-4211-9384-9dbbc4482c1c,2308,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-9ebd-7892-a1c2-e7c442a7561c"", ""layer"": ""Settled"", ""units"": ""1290"", ""version"": 1, ""currency"": ""BTC"", ""metadata"": {""sender"": ""01a07757-9310-7272-93cd-3704a9bfdb58""}, ""sequence"": 1, ""direction"": ""debit"", ""account_id"": ""01a07757-9310-7272-93cd-3704a9bfdb58"", ""entry_type"": ""TEST_BTC_DR"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""description"": null, ""transaction_id"": ""01a07757-9e1b-7fe3-9b11-9dfe9aec7c0c""}}",,2026-09-06 15:30:25.94797+00
fb304b0d-b764-46d7-b2ea-2717303de579,4615,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-a7d2-78d0-905b-654891e05555"", ""layer"": ""Settled"", ""units"": ""1290"", ""version"": 1, ""currency"": ""BTC"", ""metadata"": null, ""sequence"": 2, ""direction"": ""credit"", ""account_id"": ""01a07757-932d-7a30-ad58-71260c97f3e4"", ""entry_type"": ""TEST_BTC_CR"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""description"": null, ""transaction_id"": ""01a07757-a785-7bd1-a8ec-a9c8a223616e""}}",,2026-09-06 15:30:28.390981+00
fb32e209-6af5-4f38-afb7-f87bf6392cec,1258,"{""type"": ""account_created"", ""account"": {""id"": ""01a07757-931f-7852-a7a0-a2f5ef373ed1"", ""code"": ""LOCKCEIL-01a07757931f7852a7a0a30094f370d8-492"", ""name"": ""lock ceiling 492"", ""config"": {""is_account_set"": false, ""eventually_consistent"": false}, ""status"": ""active"", ""version"": 1, ""metadata"": null, ""description"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}}",,2026-09-06 15:30:23.414343+00
fb361455-7ead-40d5-a697-cfa5f1f5eed1,1317,"{""type"": ""account_created"", ""account"": {""id"": ""01a07757-9324-7242-8d26-616104161ee5"", ""code"": ""LOCKCEIL-01a07757932472428d2661780ab1122a-551"", ""name"": ""lock ceiling 551"", ""config"": {""is_account_set"": false, ""eventually_consistent"": false}, ""status"": ""active"", ""version"": 1, ""metadata"": null, ""description"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}}",,2026-09-06 15:30:23.414343+00
fb3cf384-b054-4a5c-af48-2b28e70c216e,4577,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-a7ca-7cc1-9989-cd831f4cb8bf"", ""layer"": ""Pending"", ""units"": ""100"", ""version"": 1, ""currency"": ""USD"", ""metadata"": null, ""sequence"": 6, ""direction"": ""credit"", ""account_id"": ""01a07757-932d-7a30-ad58-6fa7fe5d6451"", ""entry_type"": ""TEST_USD_PENDING_CR"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""description"": null, ""transaction_id"": ""01a07757-a785-7bd1-a8ec-a966d45d9cd3""}}",,2026-09-06 15:30:28.390981+00
fb5058f0-004f-4d8a-b693-0061a033a4de,3819,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-a586-78c1-9514-0f7556d755d6"", ""layer"": ""Settled"", ""units"": ""100"", ""version"": 1, ""currency"": ""USD"", ""metadata"": null, ""sequence"": 4, ""direction"": ""credit"", ""account_id"": ""01a07757-931e-7f31-85a6-7b1487ede237"", ""entry_type"": ""TEST_USD_CR"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""description"": null, ""transaction_id"": ""01a07757-a536-7d53-927f-4d5b1624b0cb""}}",,2026-09-06 15:30:27.812062+00
fb5b4a22-a289-428d-951b-84d8d3f3f558,6,"{""type"": ""account_set_created"", ""account_set"": {""id"": ""01a07756-fd0f-7101-9851-6fb0e31f30bd"", ""name"": ""batch-committed-branch"", ""version"": 1, ""metadata"": null, ""journal_id"": ""01a07756-fcdd-7a23-8c53-5b4167184fda"", ""description"": null, ""external_id"": null, ""normal_balance_type"": ""credit""}}",,2026-09-06 15:29:44.721389+00
fb6c21e4-c19d-421e-a7e4-271852a260d6,2557,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-9f19-7b33-b9f8-0ea73a75b763"", ""layer"": ""Pending"", ""units"": ""100"", ""version"": 1, ""currency"": ""USD"", ""metadata"": null, ""sequence"": 5, ""direction"": ""debit"", ""account_id"": ""01a07757-9310-7272-93cd-3fcdc2b07867"", ""entry_type"": ""TEST_USD_PENDING_DR"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""description"": null, ""transaction_id"": ""01a07757-9e1b-7fe3-9b11-a020f49bee5d""}}",,2026-09-06 15:30:25.94797+00
fb70558d-7ef0-4972-927f-f58d98a2aa96,3384,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-a2df-7a70-bc22-d43060a762c9"", ""layer"": ""Settled"", ""units"": ""100"", ""version"": 1, ""currency"": ""USD"", ""metadata"": null, ""sequence"": 3, ""direction"": ""debit"", ""account_id"": ""01a07757-9312-7c83-afc2-250e7c4b04bd"", ""entry_type"": ""TEST_USD_DR"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""description"": null, ""transaction_id"": ""01a07757-a223-7961-ab24-e22d8aa763e4""}}",,2026-09-06 15:30:27.026135+00
fb777555-96be-4c94-8127-233a9ad28e62,4346,"{""type"": ""entry_created"", ""entry"": {""id"": ""01a07757-a5ff-76b2-aaa2-217f65bb1dd1"", ""layer"": ""Pending"", ""units"": ""100"", ""version"": 1, ""currency"": ""USD"", ""metadata"": null, ""sequence"": 6, ""direction"": ""credit"", ""account_id"": ""01a07757-9326-7163-8c83-7a6f1c971bf6"", ""entry_type"": ""TEST_USD_PENDING_CR"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""description"": null, ""transaction_id"": ""01a07757-a537-74a3-a019-11686a0c1feb""}}",,2026-09-06 15:30:27.812062+00
